,,Democratic,Republican,Unaffiliated,Libertarian,Green,Unity Party of Colorado,American Constitution,Approval Voting,American Solidarity,Socialist Labor,No Party Affiliation,Independent,Unaffiliated/Republican,Democratic,Total Votes Cast,Total Ballots Cast
Precinct,3055723009,672,290,16,7,10,1,0,0,0,1,0,0,0,0,997,997
Precinct,3055723010,931,615,22,16,10,3,1,0,0,0,0,0,0,0,1598,1598
Precinct,3055723012,551,371,9,6,4,1,1,0,0,0,0,0,0,0,943,943
Precinct,3055723013,668,683,29,8,13,1,3,2,0,0,0,0,0,0,1407,1407
Precinct,3055723014,882,636,27,8,4,1,1,0,2,0,0,0,0,0,1561,1561
Precinct,3055723016,514,825,21,4,1,0,0,2,0,0,0,0,0,0,1367,1367
Precinct,3055723017,277,736,11,4,3,0,1,0,0,0,0,0,0,0,1032,1032
Precinct,3055723020,369,898,16,4,2,0,2,1,0,0,0,0,0,0,1292,1292
Precinct,3055723021,359,755,18,4,1,0,3,2,0,0,0,0,0,0,1142,1142
Precinct,3055723022,521,878,22,7,8,2,2,2,0,0,0,0,0,0,1442,1442
Precinct,3055723023,200,484,7,5,1,0,1,0,0,0,0,0,0,0,698,698
Precinct,3055723025,311,852,16,7,1,0,2,1,0,0,0,0,0,0,1190,1190
Precinct,3055723026,302,690,9,4,4,0,2,2,0,0,0,0,0,0,1013,1013
Precinct,3055723027,254,585,13,2,4,0,0,1,0,0,0,0,0,0,859,859
Precinct,3085723011,441,284,8,11,1,2,0,0,0,0,0,0,0,0,747,747
Precinct,3085723015,187,382,1,3,0,0,0,1,0,0,0,0,0,0,574,574
Precinct,3085723018,233,779,11,3,3,1,2,0,1,0,0,0,0,0,1033,1033
Precinct,3085723019,215,669,9,0,1,0,1,0,0,0,0,0,0,0,895,895
Precinct,3085723024,8,67,2,1,0,0,0,0,0,0,0,0,0,0,78,78
County,Gilpin,2254,1729,58,28,37,13,9,1,0,1,0,0,0,0,4130,4130
Precinct,2084924001,257,290,8,3,3,0,3,1,0,0,0,0,0,0,565,565
Precinct,2084924002,328,354,8,8,5,4,2,0,0,0,0,0,0,0,709,709
Precinct,2084924003,427,389,14,5,12,4,3,0,0,1,0,0,0,0,855,855
Precinct,2084924004,361,259,6,7,3,1,1,0,0,0,0,0,0,0,638,638
Precinct,2084924005,374,222,11,1,3,2,0,0,0,0,0,0,0,0,613,613
Precinct,2084924006,507,215,11,4,11,2,0,0,0,0,0,0,0,0,750,750
County,Grand,4743,4822,161,75,53,7,13,9,1,0,0,0,0,0,9884,9884
Precinct,2081325001,300,287,11,4,2,0,0,0,0,0,0,0,0,0,604,604
Precinct,2081325002,452,673,19,7,9,2,2,1,0,0,0,0,0,0,1165,1165
Precinct,2081325003,640,705,16,8,5,1,3,2,1,0,0,0,0,0,1381,1381
Precinct,2081325004,166,537,10,2,3,0,3,0,0,0,0,0,0,0,721,721
Precinct,2081325005,291,609,12,8,1,0,1,2,0,0,0,0,0,0,924,924
Precinct,2081325006,426,197,13,4,3,1,1,0,0,0,0,0,0,0,645,645
Precinct,2081325007,548,310,13,11,7,2,0,2,0,0,0,0,0,0,893,893
Precinct,2081325008,207,434,14,1,7,0,1,1,0,0,0,0,0,0,665,665
Precinct,2081325009,391,185,8,9,4,0,0,0,0,0,0,0,0,0,597,597
Precinct,2081325010,385,397,16,3,1,1,0,0,0,0,0,0,0,0,803,803
Precinct,2081325011,346,183,16,8,6,0,2,1,0,0,0,0,0,0,562,562
Precinct,2081325012,591,305,13,10,5,0,0,0,0,0,0,0,0,0,924,924
County,Gunnison,6887,3689,194,83,58,11,6,11,1,2,0,0,0,0,10942,10942
Precinct,3055826001,22,44,1,1,3,0,0,0,0,0,0,0,0,0,71,71
Precinct,3055826002,172,106,1,2,1,0,0,0,0,0,0,0,0,0,282,282
Precinct,3055826003,959,130,12,5,10,0,0,1,0,0,0,0,0,0,1117,1117
Precinct,3055826004,562,123,10,5,4,0,2,1,0,0,0,0,0,0,707,707
Precinct,3055826005,1497,374,26,17,9,1,1,1,0,1,0,0,0,0,1927,1927
Precinct,3055826006,349,345,16,6,2,0,0,1,0,0,0,0,0,0,719,719
Precinct,3055826007,442,334,11,8,0,3,0,3,0,0,0,0,0,0,801,801
Precinct,3055826008,299,454,17,0,4,0,2,1,0,0,0,0,0,0,777,777
Precinct,3055826009,572,331,13,9,4,1,0,1,0,0,0,0,0,0,931,931
Precinct,3055826010,248,134,22,5,3,2,0,0,0,0,0,0,0,0,414,414
Precinct,3055826011,84,227,11,2,1,0,0,0,0,0,0,0,0,0,325,325
Precinct,3055826012,81,117,6,2,0,0,0,1,0,0,0,0,0,0,207,207
Precinct,3055826013,637,434,23,6,7,2,1,0,1,0,0,0,0,0,1111,1111
Precinct,3055826014,662,404,19,12,7,1,0,1,0,1,0,0,0,0,1107,1107
Precinct,3055826015,301,132,6,3,3,1,0,0,0,0,0,0,0,0,446,446
County,Hinsdale,257,332,8,6,1,0,2,0,1,0,0,0,0,0,607,607
Precinct,3055827001,257,332,8,6,1,0,2,0,1,0,0,0,0,0,607,607
County,Huerfano,1965,2346,81,11,15,9,7,4,1,2,0,1,0,0,4442,4442
Precinct,3354728002,511,544,20,2,4,2,2,0,0,0,0,0,0,0,1085,1085
Precinct,3354728003,394,619,19,2,5,3,3,1,0,0,0,0,0,0,1046,1046
Precinct,3354728004,382,420,15,0,0,2,0,0,1,2,0,0,0,0,822,822
Precinct,3354728005,472,456,20,2,4,2,0,1,0,0,0,1,0,0,958,958
Precinct,3356228001,206,307,7,5,2,0,2,2,0,0,0,0,0,0,531,531
County,Jackson,173,634,14,6,2,1,2,2,0,0,0,0,0,0,834,834
Precinct,2081329001,173,634,14,6,2,1,2,2,0,0,0,0,0,0,834,834
County,Jefferson,210875,140505,4251,2785,1949,529,407,203,121,90,0,0,1,0,361716,361716
Precinct,1260130001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,1320130002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Precinct,2202730003,784,496,22,11,11,4,1,1,0,0,0,0,0,0,1330,1330
Precinct,6162530004,893,716,16,14,1,2,0,0,0,0,0,0,0,0,1642,1642
Precinct,6162530005,859,787,23,14,9,3,1,1,0,0,0,0,0,0,1697,1697
Precinct,6162530006,688,944,19,7,5,1,3,2,0,0,0,0,0,0,1669,1669
Precinct,6162530007,945,709,17,16,7,1,3,4,6,0,0,0,0,0,1708,1708
Precinct,6162530008,832,663,18,15,6,3,2,3,0,0,0,0,0,0,1542,1542
Precinct,6162530009,644,581,10,6,2,0,0,0,0,0,0,0,0,0,1243,1243
Precinct,6162530010,440,546,11,6,2,1,3,0,0,0,0,0,0,0,1009,1009
Precinct,6162530011,554,595,14,10,4,0,1,1,0,0,0,0,0,0,1179,1179
Precinct,6162530012,932,851,19,7,10,2,1,0,0,0,0,0,0,0,1822,1822
Precinct,6162530013,506,435,12,13,9,0,4,1,0,0,0,0,0,0,980,980
Precinct,6162530014,773,789,17,10,8,3,5,0,0,0,0,0,0,0,1605,1605
Precinct,6162530015,640,550,16,12,5,1,0,2,0,0,0,0,0,0,1226,1226
Precinct,6162530016,902,770,26,7,3,5,3,1,0,0,0,0,0,0,1717,1717
Precinct,6162530017,703,840,22,18,4,0,4,0,0,0,0,0,0,0,1591,1591
Precinct,6162530018,857,716,14,9,5,3,5,0,2,1,0,0,0,0,1612,1612
Precinct,6162530019,519,391,14,6,6,0,0,1,2,0,0,0,0,0,939,939
Precinct,6162530020,320,350,6,5,4,1,1,1,0,0,0,0,0,0,688,688
Precinct,6162830021,778,743,22,9,5,1,1,0,1,0,0,0,0,0,1560,1560
Precinct,6162830022,867,764,17,11,4,2,4,2,2,0,0,0,0,0,1673,1673
Precinct,6162830023,749,733,30,16,16,5,2,1,0,0,0,0,0,0,1552,1552
Precinct,6162830024,720,708,9,13,11,3,2,1,0,0,0,0,0,0,1467,1467
Precinct,6162830025,746,726,21,15,13,2,0,1,2,0,0,0,0,0,1526,1526
Precinct,6163830026,113,86,1,2,0,0,0,0,0,0,0,0,0,0,202,202
Precinct,6163830027,557,574,16,5,2,0,4,1,2,0,0,0,0,0,1161,1161
Precinct,6163830028,620,689,12,13,3,2,1,4,0,0,0,0,0,0,1344,1344
Precinct,6163830029,516,466,17,9,2,0,0,0,3,0,0,0,0,0,1013,1013
Precinct,6163830030,728,716,15,12,7,0,3,1,1,0,0,0,0,0,1483,1483
Precinct,6163830031,742,800,21,11,7,0,4,3,4,0,0,0,0,0,1592,1592
Precinct,6163830032,507,553,7,12,4,3,2,0,0,2,0,0,0,0,1090,1090
Precinct,7042530033,449,247,8,14,1,0,0,0,0,0,0,0,0,0,719,719
Precinct,7042530034,584,427,13,12,2,0,1,1,0,0,0,0,0,0,1040,1040
Precinct,7042530035,774,458,7,9,4,1,2,1,1,0,0,0,0,0,1257,1257
Precinct,7042530036,633,517,21,11,5,1,1,2,0,0,0,0,0,0,1191,1191
Precinct,7042530037,794,752,16,11,5,3,3,0,2,0,0,0,0,0,1586,1586
Precinct,7042530038,580,555,13,14,4,0,3,2,0,0,0,0,0,0,1171,1171
Precinct,7042530039,261,272,4,1,0,0,1,0,0,0,0,0,0,0,539,539
Precinct,7042530040,661,488,20,17,5,1,1,0,0,0,0,0,0,0,1193,1193
Precinct,7042530041,669,607,19,9,5,4,1,0,0,0,0,0,0,0,1314,1314
Precinct,7042530042,539,434,22,9,3,0,1,0,0,0,0,0,0,0,1008,1008
Precinct,7042530043,325,305,7,4,1,1,0,0,0,0,0,0,0,0,643,643
Precinct,7042530044,646,729,22,10,9,0,2,0,0,0,0,0,0,0,1418,1418
Precinct,7042530045,682,540,15,10,4,4,1,0,0,0,0,0,0,0,1256,1256
Precinct,7042530046,620,451,20,13,7,1,2,0,0,0,0,0,0,0,1114,1114
Precinct,7042530047,370,483,11,8,1,2,0,0,1,0,0,0,0,0,876,876
Precinct,7042530048,826,756,12,11,4,0,0,0,0,0,0,0,0,0,1609,1609
Precinct,7042530049,710,499,13,11,4,0,1,0,2,0,0,0,0,0,1240,1240
Precinct,7042530050,471,266,6,11,3,0,0,2,0,0,0,0,0,0,759,759
Precinct,7042530051,584,458,10,14,3,3,4,0,1,0,0,0,0,0,1077,1077
Precinct,7042530052,498,309,9,6,3,0,1,1,0,0,0,0,0,0,827,827
Precinct,7162830053,716,575,11,15,8,3,1,0,2,0,0,0,0,0,1331,1331
Precinct,7192430054,984,705,26,11,1,2,2,0,0,0,0,0,0,0,1731,1731
Precinct,7192430055,795,674,14,10,3,5,1,0,0,1,0,0,0,0,1503,1503
Precinct,7192430056,893,634,17,17,9,0,7,2,1,2,0,0,0,0,1582,1582
Precinct,7192430057,747,552,21,2,7,2,1,0,0,0,0,0,0,0,1332,1332
Precinct,7192430058,832,646,17,6,14,5,1,0,0,1,0,0,0,0,1522,1522
Precinct,7192430059,833,636,23,8,5,2,1,1,0,0,0,0,0,0,1509,1509
Precinct,7192430060,826,713,18,7,6,0,0,2,0,0,0,0,0,0,1572,1572
Precinct,7192430061,778,588,10,18,5,1,3,1,0,0,0,0,0,0,1404,1404
Precinct,7192430062,640,395,19,4,4,0,0,1,0,0,0,0,0,0,1063,1063
Precinct,7192430063,797,561,23,10,5,0,1,2,0,1,0,0,0,0,1400,1400
Precinct,7192430064,672,680,16,12,2,0,4,1,0,0,0,0,0,0,1387,1387
Precinct,7192430065,736,377,18,12,10,3,0,1,1,0,0,0,0,0,1158,1158
Precinct,7192430066,966,403,13,6,7,4,0,1,1,2,0,0,0,0,1403,1403
Precinct,7192430067,891,524,19,5,6,3,0,1,0,0,0,0,0,0,1449,1449
Precinct,7192430068,645,416,18,2,7,4,1,2,0,0,0,0,0,0,1095,1095
Precinct,7192430069,896,633,21,7,7,2,1,1,0,0,0,0,0,0,1568,1568
Precinct,7192430070,1142,518,19,6,16,1,3,0,2,0,0,0,0,0,1707,1707
Precinct,7192430071,745,415,14,10,8,3,1,0,0,1,0,0,0,0,1197,1197
Precinct,7192430072,951,587,20,18,10,0,2,1,0,0,0,0,0,0,1589,1589
Precinct,7192430073,1052,495,22,18,10,4,0,1,0,0,0,0,0,0,1602,1602
Precinct,7192430074,1009,555,18,10,5,2,1,1,1,0,0,0,0,0,1602,1602
Precinct,7192430075,897,627,19,9,5,1,1,3,1,0,0,0,0,0,1563,1563
Precinct,7192430076,870,654,30,12,7,1,2,1,0,0,0,0,0,0,1577,1577
Precinct,7192430077,921,687,19,13,8,3,1,0,2,0,0,0,0,0,1654,1654
Precinct,7192430078,939,679,18,15,8,0,5,1,0,0,0,0,0,0,1665,1665
Precinct,7192430079,659,478,23,12,6,0,0,1,0,0,0,0,0,0,1179,1179
Precinct,7192430080,680,419,9,5,2,1,2,0,0,0,0,0,0,0,1118,1118
Precinct,7192430081,845,616,16,9,10,0,2,1,0,3,0,0,0,0,1502,1502
Precinct,7192430082,529,288,15,8,4,0,0,0,0,1,0,0,0,0,845,845
Precinct,7192430083,439,215,11,5,6,2,0,0,0,0,0,0,0,0,678,678
Precinct,7192430084,875,654,21,15,13,2,2,2,2,1,0,0,0,0,1587,1587
Precinct,7192430085,721,363,9,11,6,2,0,2,3,0,0,0,0,0,1117,1117
Precinct,7192430086,418,276,15,8,6,0,2,0,0,0,0,0,0,0,725,725
Precinct,7192430087,910,697,21,12,6,4,2,0,1,0,0,0,0,0,1653,1653
Precinct,7192430088,437,346,4,6,2,1,1,0,0,1,0,0,0,0,798,798
Precinct,7192730089,436,397,8,3,3,0,1,0,1,0,0,0,0,0,849,849
Precinct,7192730090,796,596,18,22,8,0,2,1,2,0,0,0,0,0,1445,1445
Precinct,7192730091,979,552,17,9,9,2,2,0,0,0,0,0,0,0,1570,1570
Precinct,7192730092,385,441,5,3,7,0,1,2,0,0,0,0,0,0,844,844
Precinct,7192730093,725,723,11,10,6,1,5,1,0,0,0,0,0,0,1482,1482
Precinct,7192730094,680,423,13,6,9,1,1,0,0,0,0,0,0,0,1133,1133
Precinct,7192730095,1010,675,16,17,10,0,5,1,0,0,0,0,0,0,1734,1734
Precinct,7192730096,509,314,7,4,8,0,1,0,1,0,0,0,0,0,844,844
Precinct,7192730097,747,653,17,8,3,2,3,1,0,0,0,0,0,0,1434,1434
Precinct,7192730098,888,556,11,8,8,2,1,0,0,0,0,0,0,0,1474,1474
Precinct,7192730099,720,627,10,8,8,2,0,0,2,1,0,0,0,0,1378,1378
Precinct,7192730100,946,573,18,13,9,2,3,4,3,0,0,0,0,0,1571,1571
Precinct,7192730101,766,637,12,9,2,3,1,1,0,1,0,0,0,0,1432,1432
Precinct,7192730102,674,764,8,10,7,0,2,0,1,0,0,0,0,0,1466,1466
Precinct,7192730103,558,588,21,13,2,0,2,2,0,0,0,0,0,0,1186,1186
Precinct,7192730104,988,583,17,6,6,4,1,0,0,0,0,0,0,0,1605,1605
Precinct,7192730105,639,438,11,9,4,1,0,0,0,2,0,0,0,0,1104,1104
Precinct,7192730106,783,479,9,10,6,1,1,1,1,0,0,0,0,0,1291,1291
Precinct,7192930107,938,568,15,12,7,2,2,2,0,0,0,0,0,0,1546,1546
Precinct,7192930108,521,432,18,3,5,3,1,0,0,0,0,0,0,0,983,983
Precinct,7192930109,916,534,28,12,14,1,0,2,1,0,0,0,0,0,1508,1508
Precinct,7192930110,907,577,25,12,9,0,2,1,0,0,0,0,0,0,1533,1533
Precinct,7192930111,827,602,16,9,12,2,0,0,0,4,0,0,0,0,1472,1472
Precinct,7192930112,716,449,7,11,6,0,4,1,0,0,0,0,0,0,1194,1194
Precinct,7192930113,421,332,11,6,2,2,0,0,0,0,0,0,0,0,774,774
Precinct,7192930114,912,595,15,10,9,3,2,3,2,0,0,0,0,0,1551,1551
Precinct,7192930115,880,643,16,10,7,0,1,0,0,0,0,0,0,0,1557,1557
Precinct,7192930116,763,448,16,9,8,1,2,0,2,0,0,0,0,0,1249,1249
Precinct,7192930117,1244,684,17,15,18,1,4,2,0,0,0,0,0,0,1985,1985
Precinct,7192930118,788,483,15,13,5,1,0,1,0,0,0,0,0,0,1306,1306
Precinct,7192930119,689,465,19,7,8,4,4,2,0,0,0,0,0,0,1198,1198
Precinct,7192930120,772,443,15,8,7,1,0,1,0,0,0,0,0,0,1247,1247
Precinct,7192930121,855,542,19,11,16,1,2,1,0,1,0,0,0,0,1448,1448
Precinct,7192930122,752,555,17,10,10,5,1,1,0,0,0,0,0,0,1351,1351
Precinct,7192930123,496,253,5,8,4,0,0,0,0,0,0,0,0,0,766,766
Precinct,7192930124,1075,480,10,7,7,8,6,1,0,2,0,0,0,0,1596,1596
Precinct,7192930125,410,209,10,4,9,1,2,3,0,2,0,0,0,0,650,650
Precinct,7192930126,744,380,9,12,9,5,1,1,0,1,0,0,0,0,1162,1162
Precinct,7193530127,693,435,7,5,8,1,2,0,0,0,0,0,0,0,1151,1151
Precinct,7193530128,696,406,14,5,7,1,1,0,0,0,0,0,0,0,1130,1130
Precinct,7202330129,648,504,7,4,5,1,0,0,0,1,0,0,0,0,1170,1170
Precinct,7202330130,892,502,13,13,7,3,2,0,0,2,0,0,0,0,1434,1434
Precinct,7202330131,1062,491,22,12,17,1,0,1,1,0,0,0,0,0,1607,1607
Precinct,7202330132,921,661,21,8,14,7,0,0,1,0,0,0,0,0,1633,1633
Precinct,7202330133,951,586,16,11,11,3,2,0,0,1,0,0,0,0,1581,1581
Precinct,7202330134,1053,587,22,16,8,1,2,2,0,0,0,0,0,0,1691,1691
Precinct,7202330135,1018,497,12,8,12,2,0,0,1,2,0,0,0,0,1552,1552
Precinct,7202330136,1061,529,18,17,13,1,6,2,0,0,0,0,0,0,1647,1647
Precinct,7202330137,785,534,16,5,8,2,2,1,0,0,0,0,0,0,1353,1353
Precinct,7202330138,939,547,18,13,6,2,5,0,0,0,0,0,0,0,1530,1530
Precinct,7202330139,396,264,5,4,2,0,0,0,0,0,0,0,0,0,671,671
Precinct,7202330140,440,338,11,7,1,0,0,0,0,0,0,0,0,0,797,797
Precinct,7202330141,541,346,17,8,7,0,0,0,0,1,0,0,0,0,920,920
Precinct,7202430142,356,483,6,9,5,0,0,0,0,0,0,0,0,0,859,859
Precinct,7202430143,829,779,24,4,3,3,0,2,0,0,0,0,0,0,1644,1644
Precinct,7202430144,361,312,7,7,5,1,0,1,0,0,0,0,0,0,694,694
Precinct,7202430145,925,408,21,14,9,2,0,3,0,0,0,0,0,0,1382,1382
Precinct,7202430146,552,459,13,9,2,1,0,1,0,0,0,0,0,0,1037,1037
Precinct,7202430147,419,512,12,4,2,2,3,0,0,1,0,0,0,0,955,955
Precinct,7202530148,680,504,14,16,7,3,1,0,0,0,0,0,0,0,1225,1225
Precinct,7202530149,925,571,14,17,2,0,2,1,0,0,0,0,0,0,1532,1532
Precinct,7202530150,537,344,4,14,3,2,0,0,0,0,0,0,0,0,904,904
Precinct,7202530151,647,440,7,7,5,2,0,0,0,0,0,0,0,0,1108,1108
Precinct,7202530152,423,358,4,5,3,1,2,1,0,1,0,0,0,0,798,798
Precinct,7202530153,578,329,17,10,3,2,0,3,0,0,0,0,0,0,942,942
Precinct,7202530154,655,349,9,11,1,3,1,0,2,0,0,0,0,0,1031,1031
Precinct,7202530155,711,321,14,4,6,0,2,0,0,0,0,0,0,0,1058,1058
Precinct,7202530156,699,456,18,9,5,2,1,0,0,0,0,0,0,0,1190,1190
Precinct,7202530157,918,576,15,14,8,3,0,0,0,0,0,0,0,0,1534,1534
Precinct,7202530158,806,414,11,14,6,2,0,0,1,0,0,0,0,0,1254,1254
Precinct,7202530159,460,386,12,14,4,0,1,0,0,0,0,0,0,0,877,877
Precinct,7202530160,754,429,6,17,3,0,1,0,0,0,0,0,0,0,1210,1210
Precinct,7202530161,670,391,16,11,11,1,0,0,0,0,0,0,0,0,1100,1100
Precinct,7202530162,543,380,6,16,2,0,3,1,0,0,0,0,0,0,951,951
Precinct,7202730163,684,384,22,8,4,1,1,0,2,0,0,0,0,0,1106,1106
Precinct,7202730164,907,592,29,19,4,0,1,1,2,0,0,0,0,0,1555,1555
Precinct,7202730165,1167,511,20,16,13,4,3,1,0,0,0,0,0,0,1735,1735
Precinct,7202730166,688,461,10,9,6,1,1,0,0,0,0,0,0,0,1176,1176
Precinct,7202730167,746,468,9,12,2,0,0,0,0,0,0,0,0,0,1237,1237
Precinct,7202730168,300,283,6,1,0,0,2,0,0,0,0,0,0,0,592,592
Precinct,7202730169,796,629,12,15,3,1,0,0,0,0,0,0,0,0,1456,1456
Precinct,7202730170,992,615,10,18,9,2,0,1,1,0,0,0,0,0,1648,1648
Precinct,7202730171,931,762,21,18,4,1,0,1,3,0,0,0,0,0,1741,1741
Precinct,7202730172,835,677,20,10,7,4,0,0,1,0,0,0,0,0,1554,1554
Precinct,7202730173,126,97,2,3,1,0,0,1,0,0,0,0,0,0,230,230
Precinct,7202830174,860,763,21,15,5,5,2,0,0,0,0,0,0,0,1671,1671
Precinct,7202830175,785,658,24,11,6,2,1,1,0,0,0,0,0,0,1488,1488
Precinct,7202830176,782,764,17,8,14,4,1,3,2,0,0,0,0,0,1595,1595
Precinct,7202830177,764,655,13,9,2,2,2,0,0,0,0,0,0,0,1447,1447
Precinct,7202830178,870,675,25,18,7,1,0,2,0,2,0,0,0,0,1600,1600
Precinct,7202830179,737,715,16,11,4,1,1,1,0,0,0,0,0,0,1486,1486
Precinct,7202830180,886,699,20,18,13,3,1,0,2,0,0,0,0,0,1642,1642
Precinct,7202830181,541,473,14,11,7,1,2,0,0,0,0,0,0,0,1049,1049
Precinct,7202830182,824,731,11,9,3,2,6,0,0,0,0,0,0,0,1586,1586
Precinct,7202830183,899,725,15,21,5,3,3,1,0,0,0,0,0,0,1672,1672
Precinct,7202830184,752,688,27,19,6,3,4,0,0,0,0,0,0,0,1499,1499
Precinct,7202830185,829,727,15,9,5,1,3,0,0,0,0,0,0,0,1589,1589
Precinct,7202830186,571,590,28,8,0,1,3,1,2,0,0,0,0,0,1204,1204
Precinct,7202830187,539,397,8,7,3,1,2,0,0,0,0,0,0,0,957,957
Precinct,7202830188,467,507,12,7,5,0,0,0,1,0,0,0,0,0,999,999
Precinct,7202830189,179,123,4,3,2,0,1,0,0,0,0,0,0,0,312,312
Precinct,7202830190,72,71,3,2,2,2,0,0,0,0,0,0,0,0,152,152
Precinct,7202830191,990,602,18,9,5,2,2,0,0,1,0,0,0,0,1629,1629
Precinct,7202830192,1014,609,15,12,6,0,2,0,0,1,0,0,0,0,1659,1659
Precinct,7202830193,819,509,14,12,11,3,3,2,2,0,0,0,0,0,1375,1375
Precinct,7202830194,862,637,21,9,7,1,1,0,0,0,0,0,0,0,1538,1538
Precinct,7202830195,476,460,17,10,6,1,3,0,0,0,0,0,0,0,973,973
Precinct,7202830196,435,344,15,8,1,0,0,0,0,0,0,0,0,0,803,803
Precinct,7202830197,455,281,9,9,3,1,0,0,0,0,0,0,0,0,758,758
Precinct,7202830198,478,348,5,6,7,1,1,0,2,0,0,0,0,0,848,848
Precinct,7202830199,622,431,10,7,6,3,4,1,0,1,0,0,0,0,1085,1085
Precinct,7202830200,722,390,11,9,7,1,2,3,0,0,0,0,0,0,1145,1145
Precinct,7202830201,906,416,15,6,12,3,0,0,3,1,0,0,0,0,1362,1362
Precinct,7202830202,663,486,20,5,7,1,0,1,1,1,0,0,0,0,1185,1185
Precinct,7202830203,793,555,24,18,14,3,3,0,0,0,0,0,0,0,1410,1410
Precinct,7202830204,895,699,15,13,10,2,0,0,0,1,0,0,0,0,1635,1635
Precinct,7202830205,713,589,15,7,12,1,1,0,0,0,0,0,0,0,1338,1338
Precinct,7202830206,671,494,11,7,7,3,3,1,0,1,0,0,0,0,1198,1198
Precinct,7202830207,463,380,13,10,0,0,2,0,0,0,0,0,0,0,868,868
Precinct,7202830208,329,254,9,5,4,0,1,0,0,1,0,0,0,0,603,603
Precinct,7202830209,762,522,11,11,6,2,0,0,1,0,0,0,0,0,1315,1315
Precinct,7203030210,555,360,8,8,4,1,1,1,0,0,0,0,0,0,938,938
Precinct,7203030211,890,522,13,8,10,8,0,2,0,0,0,0,0,0,1453,1453
Precinct,7203030212,823,650,16,6,5,3,2,2,0,0,0,0,0,0,1507,1507
Precinct,7203030213,934,491,26,7,10,3,1,0,1,1,0,0,0,0,1474,1474
Precinct,7203030214,504,358,19,6,2,3,0,0,0,0,0,0,0,0,892,892
Precinct,7203030215,844,453,14,7,4,3,0,0,0,0,0,0,0,0,1325,1325
Precinct,7203030216,523,355,14,9,4,1,3,1,0,0,0,0,0,0,910,910
Precinct,7222330217,876,480,23,8,14,1,4,0,0,0,0,0,0,0,1406,1406
Precinct,7222330218,605,301,13,11,10,4,0,1,0,2,0,0,0,0,947,947
Precinct,7222330219,524,364,14,4,3,2,0,1,1,0,0,0,0,0,913,913
Precinct,7222330220,743,341,17,5,10,3,2,0,2,0,0,0,0,0,1123,1123
Precinct,7222330221,523,221,6,5,6,2,0,0,0,2,0,0,0,0,765,765
Precinct,7222330222,1057,529,17,12,3,0,0,1,0,0,0,0,0,0,1619,1619
Precinct,7222330223,1023,509,20,12,9,2,3,3,3,0,0,0,0,0,1584,1584
Precinct,7222330224,1035,452,24,12,14,2,0,1,1,0,0,0,0,0,1541,1541
Precinct,7222330225,840,474,22,12,3,1,1,0,0,3,0,0,0,0,1356,1356
Precinct,7222330226,682,342,10,5,4,4,0,0,0,0,0,0,0,0,1047,1047
Precinct,7222330227,1028,436,20,7,10,2,1,0,2,0,0,0,0,0,1506,1506
Precinct,7222330228,792,574,15,22,9,3,2,0,0,0,0,0,0,0,1417,1417
Precinct,7222330229,902,398,22,5,9,3,3,1,2,0,0,0,0,0,1345,1345
Precinct,7222330230,1084,555,12,16,15,2,0,2,0,1,0,0,0,0,1687,1687
Precinct,7222330231,911,437,17,18,1,0,2,0,0,0,0,0,0,0,1386,1386
Precinct,7222330232,672,224,9,3,3,1,1,0,0,2,0,0,0,0,915,915
Precinct,7222330233,533,287,26,5,6,2,1,0,0,0,0,0,0,0,860,860
Precinct,7222330234,990,358,18,13,10,2,2,0,0,2,0,0,0,0,1395,1395
Precinct,7222330235,723,259,13,4,8,4,0,0,0,1,0,0,0,0,1012,1012
Precinct,7222330236,508,401,10,6,4,3,0,0,0,0,0,0,0,0,932,932
Precinct,7222330237,744,366,11,6,4,5,1,1,0,0,0,0,0,0,1138,1138
Precinct,7222330238,938,466,13,5,10,1,3,0,0,0,0,0,0,0,1436,1436
Precinct,7222330239,201,158,3,5,2,1,0,0,0,0,0,0,0,0,370,370
Precinct,7222330240,318,176,9,1,1,0,0,0,1,0,0,0,0,0,506,506
Precinct,7222330241,418,253,8,5,5,2,0,0,0,1,0,0,0,0,692,692
Precinct,7222330242,955,544,18,8,6,2,1,1,0,0,0,0,0,0,1535,1535
Precinct,7222330243,618,159,10,10,10,3,0,2,0,0,0,0,1,0,813,813
Precinct,7222330244,516,342,14,6,5,0,0,1,0,0,0,0,0,0,884,884
Precinct,7222330245,437,188,7,3,3,0,0,0,2,0,0,0,0,0,640,640
Precinct,7222330246,859,408,24,10,16,10,2,0,0,2,0,0,0,0,1331,1331
Precinct,7222330247,491,207,9,7,8,0,1,0,0,0,0,0,0,0,723,723
Precinct,7222330248,732,328,13,10,14,2,1,0,0,1,0,0,0,0,1101,1101
Precinct,7222730249,797,534,19,22,15,2,1,3,0,0,0,0,0,0,1393,1393
Precinct,7222730250,795,518,20,9,21,4,3,0,0,1,0,0,0,0,1371,1371
Precinct,7222730251,1059,400,17,14,6,2,0,2,0,0,0,0,0,0,1500,1500
Precinct,7222730252,638,261,16,8,4,2,1,0,0,0,0,0,0,0,930,930
Precinct,7222730253,933,582,18,12,6,3,0,1,0,0,0,0,0,0,1555,1555
